Code_postal;Libelle_acheminement
14320;MAY SUR ORNE
14380;LE MESNIL CAUSSOIS
14740;LE MESNIL PATRY
14380;LE MESNIL ROBERT
14210;MONDRAINVILLE
14230;MONFREVILLE
14270;MONTEILLE
14340;MONTREUIL EN AUGE
14140;MONTVIETTE
14220;MOULINES
14590;MOYAUX
14260;ONDEFONTAINE
14290;ORBEC
14170;OUVILLE LA BIEN TOURNEE
14600;PENNEDEPIE
14170;PERRIERES
14110;PONTECOULANT
14520;PORT EN BESSIN HUPPAIN HUPPAIN
14540;POUSSY LA CAMPAGNE
14210;PREAUX BOCAGE
14270;BIEVILLE QUETIEVILLE BIEVILLE EN AUGE
14130;QUETTEVILLE
14100;ROCQUES
14340;LA ROQUE BAIGNARD
14260;ROUCAMPS
14710;RUBERCY
14380;ST AUBIN DES BOIS
14280;ST CONTEST
14290;VALORBIQUET ST JULIEN DE MAILLOC
14110;ST DENIS DE MERE
14130;ST GATIEN DES BOIS
14240;ST GERMAIN D ECTOT
14230;ST GERMAIN DU PERT
14190;ST GERMAIN LE VASSON
14240;STE HONORINE DE DUCY
14130;ST HYMER
14350;ST JEAN DES ESSARTIERS
14770;ST JEAN LE BLANC
14140;ST JULIEN LE FAUCON
14340;ST LAURENT DU MONT
14380;ST MANVIEU BOCAGE
14380;STE MARIE OUTRE L EAU
14290;ST MARTIN BIENFAITE CRESSONNIERE
14400;ST MARTIN DES ENTREES
14490;ST PAUL DU VERNAY
14170;ST PIERRE SUR DIVES
14380;ST SEVER CALVADOS
14640;ST VAAST EN AUGE
14240;SEPT VENTS
14220;LE HOM CAUMONT SUR ORNE
14220;LE HOM THURY HARCOURT
14540;TILLY LA CAMPAGNE
14170;L OUDON AMMEVILLE
14170;L OUDON GRANDMESNIL
14940;TOUFFREVILLE
14117;TRACY SUR MER
14360;TROUVILLE SUR MER
14210;VACOGNES NEUILLY NEUILLY LE MALHERBE
14350;VALDALLIERE MONTCHAMP
14410;VALDALLIERE ESTRY
14400;VAUX SUR SEULLES
14170;VENDEUVRE
14790;VERSON
14270;VIEUX FUME
14700;VIGNATS
14640;VILLERS SUR MER
14500;VIRE NORMANDIE MAISONCELLES LA JOURDAN
14500;VIRE NORMANDIE TRUTTEMER LE GRAND
14500;VIRE NORMANDIE TRUTTEMER LE PETIT
15100;ALLEUZE
15700;ALLY DRIGNAC
15240;ANTIGNAC
15200;ARCHES
15000;AURILLAC
15240;AUZERS
15500;BONNAC
42310;CHANGY
42410;CHAVANAY
42430;CHERIER
42140;CHEVRIERES
42114;CHIRASSIMONT
42110;CLEPPE
42540;CROIZET SUR GAND
42740;DOIZIEUX
42700;FIRMINY
42600;GREZIEUX LE FROMENTAL
42260;GREZOLLES
42660;JONZIEUX
42430;JURE
42560;LAVIEU
42155;LENTIGNY
42600;LERIGNEUX
42520;LUPE
42520;MALLEVAL
42560;MARGERIE CHANTAGRET
42140;MARINGES
42560;MAROLS
42750;MARS
42380;MONTARCHER
42600;MONTBRISON MOINGT
42470;NEAUX
42370;LES NOES
42410;PAVEZIN
42590;PINAY
42660;PLANFOY
42110;PONCINS
42155;POUILLY LES NONAINS
42600;PRALONG
42600;PRECIEUX
42153;RIORGES
42520;ROISEY
42520;ST APPOLINARD
42110;ST BARTHELEMY LESTRA
42800;STE CROIX EN JAREZ
42114;ST CYR DE VALORGES
42110;STE FOY ST SULPICE
42260;ST GERMAIN LAVAL
42190;ST HILAIRE SOUS CHARLIEU
42800;ST JOSEPH
42155;ST LEGER SUR ROANNE
42410;ST MICHEL SUR RHONE
42600;ST PAUL D UZORE
42640;ST ROMAIN LA MOTTE
42600;ST THOMAS LA GARDE
42111;ST THURIN
42120;ST VINCENT DE BOISSET
42290;SORBIERS
42450;SURY LE COMTAL
42660;TARENTAISE
42220;THELIS LA COMBE
42240;UNIEUX
42310;URBISE
42550;USSON EN FOREZ
42320;VALFLEURY
42600;VERRIERES EN FOREZ
42390;VILLARS
42300;VILLEREST
42140;VIRICELLES
42140;VIRIGNEUX
43270;ALLEGRE
43150;ALLEYRAC
43300;VISSAC AUTEYRAC
43210;BAS EN BASSET
43350;BELLEVUE LA MONTAGNE
43160;BERBEZIT
43380;BLASSAC
43500;BOISSET
43360;BOURNONCLE ST PIERRE
43430;CHAMPCLAUSE
43440;CHASSIGNOLLES
43230;CHAVANIAC LAFAYETTE
43230;COLLAT
43160;CONNANGLES
43700;COUBON
43450;ESPALEM
43000;ESPALY ST MARCEL
43160;FELINES
43150;FREYCENET LA CUCHE
43230;FRUGIERES LE PIN
43150;GOUDET
43150;LAUSSONNE
43100;LAVAUDIEU
43800;MALREVERS
43160;MALVIERES
43520;MAZET ST VOY
43230;PAULHAGUET
43420;PRADELLES
43300;PRADES
43260;QUEYRIERES
43290;RAUCOULES
43300;ST ARCONS D ALLIER
43290;ST BONNET LE FROID
43140;ST DIDIER EN VELAY
43380;ST ILPIZE
43500;ST JEAN D AUBRIGOUX
43320;ST JEAN DE NAY
80640;VRAIGNES LES HORNOY
80170;WIENCOURT L EQUIPEE
80135;YAUCOURT BUSSUS
81250;ALBAN
81240;ALBINE
81170;AMARENS
81200;AUSSILLON
81430;BELLEGARDE MARSAL
81430;BELLEGARDE MARSAL MARSAL
81260;BERLATS
81150;BERNAC
81400;BLAYE LES MINES
81170;BOURNAZEL
81390;BRIATEXTE
81340;CADIX
81990;CAMBON D ALBI
81170;CORDES SUR CIEL
81340;COURRIS
81350;CRESPINET
81470;CUQ TOULZA
81260;ESPERAUSSES
81500;FIAC
81150;FLORENTIN
81340;FRAISSINES
81430;LE FRAYSSE
81300;LABESSIERE CANDEIL
81290;LABRUGUIERE
81230;LACAUNE
81220;GUITALENS L ALBAREDE
81220;GUITALENS L ALBAREDE GUITALENS
81120;LAMILLARIE
81260;LASFAILLADES
81120;LOMBERS
81170;LOUBERS
81150;MARSSAC SUR TARN
81500;MARZENS
81250;MASSALS
81470;MAURENS SCOPONT
81190;MIRANDOL BOURGNOUNAC
81630;MONTDURAUSSE
81140;MONTELS
81210;MONTFA
81700;PALLEVILLE
81190;PAMPELONNE
81660;PAYRIN AUGMONTEL
81440;PEYREGOUX
81700;POUDIS
81470;PUECHOURSI
81990;PUYGOUZON
81330;RAYSSAC
81170;LE RIOLS
81400;ROSIERES
81240;ROUAIROUX
81140;ST BEAUZILE
81190;ST CHRISTOPHE
81190;STE GEMME
81700;ST GERMAIN DES PRES
81210;ST JEAN DE VALS
81170;ST MARCEL CAMPES CAMPES
81490;ST SALVY DE LA BALME
81710;SAIX
81240;SAUVETERRE
81170;SOUEL
81150;TERSSAC
81500;TEULAT
81170;TONNAC
81500;VEILHES
81640;VIRAC
81220;VITERBE
82340;AUVILLAR
82120;BALIGNAC
82100;LES BARTHES
82600;BEAUPUY
82710;BRESSOLS
82170;CANALS
82400;CASTELSAGRAT
82120;CASTERA BOUZET
82300;CAUSSADE
82240;CAYRIECH
82400;ESPALAIS
82210;FAJOLLES
82700;FINHAN
82120;GENSAC
82500;GIMAT
82500;GLATENS
82400;GOLFECH
82100;LABASTIDE DU TEMPLE
82100;LABOURGADE
82120;LACHAPELLE
82290;LACOURT ST PIERRE
82120;LAVIT
82230;LEOJAC
82160;LOZE
82200;MALAUSE
82120;MANSONVILLE
82120;MARSAC
82290;MEAUZAC
82440;MIRABEL
82110;MONTAGUDET
82270;MONTALZAT
34360;FERRIERES POUSSAROU
34270;FONTANES
34480;FOUZILHON
34320;GABIAN
34160;GALARGUES
34160;GARRIGUES
34880;LAVERUNE
34400;LUNEL VIEL
34480;MAGALAS
34370;MARAUSSAN
34590;MARSILLARGUES
34380;MAS DE LONDRES
34570;MONTARNAUD
34980;MONTFERRIER SUR LEZ
34190;MONTOULIEU
34980;MURLES
34120;NEZIGNAN L EVEQUE
34320;NIZAS
34380;NOTRE DAME DE LONDRES
34800;OCTON
34490;PAILHES
34360;PARDAILHAN
34700;PEGAIROLLES DE L ESCALETTE
34310;POILHES
34230;POPIAN
34600;LE POUJOL SUR ORB
34360;PRADES SUR VERNAZOBRE
34390;PREMIAN
34230;PUILACHER
34480;PUISSALICON
34320;ROQUESSELS
34610;ROSIS
34320;ROUJAN
34230;ST BAUZILLE DE LA SYLVE
34400;ST CHRISTOL
34160;ST DREZERY
34390;ST ETIENNE D ALBAGNAN
34150;ST GUILHEM LE DESERT
34150;ST JEAN DE FOS
34700;ST JEAN DE LA BLAQUIERE
34190;ST MAURICE NAVACELLES
34400;ST NAZAIRE DE PEZAN
34230;ST PARGOIRE
34220;ST PONS DE THOMIERES
34400;ST SERIES
34730;ST VINCENT DE BARBEYRARGUES
34390;ST VINCENT D OLARGUES
34800;SALASC
34410;SAUVIAN
34410;SERIGNAN
34200;SETE
34520;SORBS
34700;SOUMONT
34120;TOURBES
34230;TRESSAN
34740;VENDARGUES
34420;VILLENEUVE LES BEZIERS
34500;VILLENEUVE LES BEZIERS
35250;ANDOUILLE NEUVILLE
35120;BAGUER MORVAN
35460;BAILLE
35470;BAIN DE BRETAGNE
35600;BAINS SUR OUST
35580;BAULON
35137;BEDEE
35320;LA BOSSE DE BRETAGNE
35310;BREAL SOUS MONTFORT
35370;BRIELLES
35330;CAMPEL
35630;LA CHAPELLE CHAUSSEE
35520;LA CHAPELLE DES FOUGERETZ
35360;LA CHAPELLE DU LOU DU LAC LE LOU DU LAC
35220;CHATEAUBOURG
35640;CHELUN
35120;CHERRUEIX
35330;COMBLESSAC
35270;COMBOURG
35270;CUGUEN
35680;DOMALAIN
35120;EPINIAC
35370;ETRELLES
35370;GENNES SUR SEICHE
35850;GEVEZE
35580;GUICHEN
35580;GUIGNEN
35133;LAIGNELET
35630;LANGOUET
35380;MAXENT
35520;MELESSE
35520;LA MEZIERE
35540;MINIAC MORVAN VIEUX BOURG
35210;MONTAUTOUR
35520;MONTREUIL LE GAST
35500;MONTREUIL SOUS PEROUSE
35680;MOULINS
35130;MOUTIERS
35530;NOYAL SUR VILAINE
35550;PIPRIAC
35720;PLESDER
35210;PRINCE
52800;LANQUES SUR ROGNON
52120;LATRECEY ORMOY SUR AUBE
52120;LATRECEY ORMOY SUR AUBE ORMOY SUR AUBE
52230;LEZEVILLE LANEUVILLE AU BOIS
52240;MAISONCELLES
52500;MAIZIERES SUR AMANCE
52700;MANOIS
52260;MARAC
52200;MARDOR
52800;MARNAY SUR MARNE
52300;MATHONS
52240;MERREY
52100;MOESLAINS
52140;VAL DE MEUSE EPINANT
52140;VAL DE MEUSE LECOURT
52110;MORANCOURT
52700;MORIONVILLIERS
52300;MUSSEY SUR MARNE
52000;NEUILLY SUR SUIZE
52400;NEUVELLE LES VOISEY
52800;NOGENT ESSEY LES EAUX
52200;NOIDANT LE ROCHEUX
52110;NULLY
52600;LE PAILLY
52400;PARNOY EN BASSIGNY
52400;PARNOY EN BASSIGNY FRESNOY EN BASSIGNY
52200;PEIGNEY
52160;PERROGNEY LES FONTAINES
52160;POINSENOT
52160;PRASLAY
52130;RACHECOURT SUZEMONT
52000;RIAUCOURT
52700;RIMAUCOURT
52330;RIZAUCOURT BUCHEY BUCHEY
52210;ROCHETAILLEE
52150;ROMAIN SUR MEUSE
52500;ROUGEUX
52300;RUPT
52700;ST BLIN
52190;ST BROINGT LE BOIS
52200;ST CIERGUES
52150;ST THIEBAULT
52300;ST URBAIN MACONCOURT
52400;SERQUEUX
52300;SUZANNECOURT
52220;THILLEUX
52110;TREMILLY
52130;TROISFONTAINES LA VILLE
52130;TROISFONTAINES LA VILLE FLORNOY
52130;TROISFONTAINES LA VILLE VILLIERS AUX BOIS
52160;VAILLANT
52500;VALLEROY
52130;VAUX SUR BLAISE
52300;VECQUEVILLE
52250;VERSEILLES LE BAS
52700;VESAIGNES SOUS LAFAUCHE
52800;VESAIGNES SUR MARNE
52190;VILLEGUSIEN LE LAC PIEPAPE
52100;VILLIERS EN LIEU
52000;VILLIERS LE SEC
52160;VIVEY
52500;VONCOURT
53300;AMBRIERES LES VALLEES
53700;AVERTON
53270;BLANDOUET
53120;BRECE
53170;LE BURET
53470;CHALONS DU MAINE
53370;CHAMPFREMONT
53230;LA CHAPELLE CRAONNAISE
53200;CHEMAZE
53250;CHEVAIGNE DU MAINE
53100;CONTEST
53230;COSSE LE VIVIEN
53170;LA CROPTE
53200;DAON
53190;DESERTINES
53340;EPINEUX LE SEGUIN
53600;EVRON
53260;FORCE
53940;LE GENEST ST ISLE
53200;GENNES SUR GLAIZE
53120;GORRON
53410;LA GRAVELLE
53440;GRAZAY
53640;LE HORPS
53160;IZE
53250;JAVRON LES CHAPELLES
53380;JUVIGNE
53190;LANDIVY
53540;LAUBRIERES
53140;LIGNIERES ORGERES
53140;LIGNIERES ORGERES ORGERES LA ROCHE
53170;MAISONCELLES DU MAINE
53440;MARCILLE LA VILLE
53640;MONTREUIL POULAY POULAY
53100;MOULAY
53300;LE PAS
53400;POMMERIEUX
53410;PORT BRILLET
15230;BREZONS
15130;CARLAT
15340;CASSANIOUZE
15230;CEZENS
15190;CHANTERELLE
15300;CHASTEL SUR MURAT
15500;CHAZELLES
15400;CHEYLADE
15130;CROS DE RONESQUE
15140;LE FAU
15140;FONTANGES
15110;FRIDEFONT
15110;JABRUN
15170;JOURSAC
15230;LACAPELLE BARRES
15270;LANOBRE
15270;LANOBRE GRANGES
15260;LAVASTRIE
15320;LORCIERES
15320;VAL D ARCOMIE LOUBARESSE
15320;VAL D ARCOMIE ST JUST
15320;VAL D ARCOMIE ST MARC
15190;LUGARDE
15190;MARCENAT
15400;MARCHASTEL
15250;MARMANHAC
15240;LE MONTEIL
15190;MONTGRELEIX
15250;NAUCELLES
15170;PEYRUSSE
15230;PIERREFORT
15700;PLEAUX TOURNIAC
15190;ST AMANDIN
15170;STE ANASTASIE
15220;ST ANTOINE
15800;ST CLEMENT
15600;ST CONSTANT FOURNOULES FOURNOULES
15150;ST GERONS
15800;ST JACQUES DES BLATS
15230;STE MARIE
15140;ST MARTIN CANTALES
15500;ST MARY LE PLAIN
15140;ST PROJET DE SALERS
15190;ST SATURNIN
15110;ST URCIZE
15150;ST VICTOR
15140;SALERS
15200;SALINS
15240;SAUVAT
15300;SEGUR LES VILLAS
15200;SOURNIAC
15400;TRIZAC
15100;VABRES
15400;VALETTE
15130;VEZAC
15140;BESSE
16500;ABZAC
16140;AMBERAC
16170;ANVILLE
16460;AUNAC
16300;BARBEZIEUX ST HILAIRE
16300;BARBEZIEUX ST HILAIRE ST HILAIRE
16210;BELLON
16350;BENEST
16250;BESSAC
16120;BONNEUIL
16300;BRIE SOUS BARBEZIEUX
16260;CELLEFROUIN
16210;CHALAIS STE MARIE
16290;CHAMPMILLON
16460;CHENON
16150;CHIRAC
16360;CONDEON
16500;CONFOLENS ST GERMAIN DE CONFOLENS
16460;COUTURE
16250;CRESSAC ST GENIS ST GENIS DE BLANZAC
16300;CRITEUIL LA MAGDELEINE
16410;DIGNAC
16290;DOUZAT
16200;FOUSSIGNAC
16320;GARDES LE PONTAROUX
16170;GENAC BIGNAC
16200;GONDEVILLE
16380;GRASSAC
16290;HIERSAC
16340;L ISLE D ESPAGNAC
16100;JAVREZAC
16500;LESSAC
16420;LESTERPS
16130;LIGNIERES SONNEVILLE
16230;LUXE
16320;MAGNAC LAVALETTE VILLARS
16600;MAGNAC SUR TOUVRE
16200;MERIGNAC
16370;MESNAC
16300;MONTMERAC LAMERAC
16420;MONTROLLET
16290;MOULIDARS
16700;NANTEUIL EN VALLEE
16700;NANTEUIL EN VALLEE MESSEUX
43200;ST JULIEN DU PINET
43100;ST LAURENT CHABREUGES
43160;ST PAL DE SENOUIRE
43420;ST PAUL DE TARTAS
43380;ST PRIVAT DU DRAGON
43600;STE SIGOLENE
43150;SALETTES
43160;SEMBADEL
43510;SENEUJOLS
43190;TENCE
43750;VALS PRES LE PUY
43320;VERGEZAC
43270;VERNASSAL
43320;LE VERNET
43390;VEZEZOUX
43490;VIELPRAT
44140;AIGREFEUILLE SUR MAINE
44410;ASSERAC PONT D ARMES
44460;AVESSAC
44830;BOUAYE
44830;BRAINS
44750;CAMPBON
44470;CARQUEFOU
44640;CHEIX EN RETZ
44290;CONQUEREUIL
44220;COUERON LA CHABOSSIERE
44490;LE CROISIC
44660;FERCE
44130;LE GAVRE
44520;GRAND AUVERNE
44290;GUEMENE PENFAO BESLE SUR VILAINE
44410;HERBIGNAC POMPAS
44520;ISSE
44440;JOUE SUR ERDRE NOTRE DAME DES LANGUEURS
44650;LEGE
44850;LIGNE
44170;MARSAC SUR DON
44370;MONTRELAIS
44850;MOUZEIL
44000;NANTES
44130;NOTRE DAME DES LANDES
44700;ORVAULT
44521;OUDON
44420;PIRIAC SUR MER
44770;LA PLAINE SUR MER
44630;PLESSE
44860;PONT ST MARTIN
44380;PORNICHET
44750;QUILLY
44400;REZE
44390;SAFFRE
44160;STE ANNE SUR BRIVET
44310;ST COLOMBAN
44530;ST GILDAS DES BOIS
44190;ST HILAIRE DE CLISSON
44640;ST JEAN DE BOISEAU
44450;ST JULIEN DE CONCELLES
44460;ST NICOLAS DE REDON
44310;ST PHILBERT DE GRAND LIEU
44540;ST SULPICE DES LANDES
44840;LES SORINIERES
44240;SUCE SUR ERDRE
44440;TEILLE
44390;LES TOUCHES
44440;TRANS SUR ERDRE
44119;TREILLIERES
44370;LOIREAUXENCE BELLIGNE
44170;VAY
45170;ATTRAY
45300;AUDEVILLE
45500;AUTRY LE CHATEL
45130;BACCON
45340;BARVILLE EN GATINAIS
45340;BATILLY EN GATINAIS
45270;BEAUCHAMPS SUR HUILLARD
45760;BOIGNY SUR BIONNE
45290;BOISMORAND
45290;BOISMORAND LES BEZARDS
45390;BRIARRES SUR ESSONNE
45210;LA CHAPELLE ST SEPULCRE
45230;LA CHAPELLE SUR AVEYRON
45220;CHATEAU RENARD
45210;CHEVRY SOUS LE BIGNON
45290;LES CHOUX
45370;CLERY ST ANDRE
45310;COINCES
45800;COMBLEUX
45260;LA COUR MARIGNY
45490;COURTEMPIERRE
45320;COURTENAY
45170;CROTTES EN PITHIVERAIS
45170;CROTTES EN PITHIVERAIS TEILLAY ST BENOIT
45420;DAMMARIE EN PUISAYE
45230;DAMMARIE SUR LOING
45680;DORDIVES
45220;DOUCHY MONTCORBON
45340;EGRY
45130;EPIEDS EN BEAUCE
45210;FERRIERES EN GATINAIS
45320;FOUCHEROLLES
82000;MONTAUBAN
82300;MONTEILS
82400;MONTJOI
82800;NEGREPELISSE
82160;PUYLAGARDE
82140;ST ANTONIN NOBLE VAL
82400;ST CLAIR
82210;ST NICOLAS DE LA GRAVE
82400;ST PAUL D ESPIS
82160;ST PROJET
82340;SISTELS
82150;VALEILLES
82330;VERFEIL SUR SEYE
83600;BAGNOLS EN FORET
83150;BANDOL
83170;CAMPS LA SOURCE
83340;LE CANNET DES MAURES
83660;CARNOULES
83330;LE CASTELLET LE CAMP
83300;CHATEAUDOUBLE
83840;CHATEAUVIEUX
83830;CLAVIERS
83570;CORRENS
83260;LA CRAU
83390;CUERS
83136;FORCALQUEIRET
83600;FREJUS
83560;GINASSERVIS
83400;HYERES GIENS
83400;HYERES LES SALINS D HYERES
83630;MOISSAC BELLEVUE
83440;MONTAUROUX
83790;PIGNANS
83670;PONTEVES
83390;PUGET VILLE
83200;LE REVEST LES EAUX
83560;RIANS
13780;RIBOUX
83270;ST CYR SUR MER
83440;ST PAUL EN FORET
83530;ST RAPHAEL AGAY
83990;ST TROPEZ
83640;ST ZACHARIE
83110;SANARY SUR MER
83690;SILLANS LA CASCADE
83210;SOLLIES VILLE
83440;TANNERON
83440;TOURRETTES
83670;VARAGES
83560;LA VERDIERE
83430;ST MANDRIER SUR MER
84210;ALTHEN DES PALUDS
84400;APT
84120;LA BASTIDONNE
84370;BEDARRIDES
84410;BEDOIN
84480;BONNIEUX
84230;CHATEAUNEUF DU PAPE
84410;CRILLON LE BRAVE
84410;FLASSAN
84600;GRILLON
84800;L ISLE SUR LA SORGUE
84400;LAGARDE D APT
84290;LAGARDE PAREOL
84340;MALAUCENE
84570;MALEMORT DU COMTAT
84570;METHAMIS
84330;MODENE
84310;MORIERES LES AVIGNON
84210;PERNES LES FONTAINES
84240;PEYPIN D AIGUES
84130;LE PONTET
84110;SABLET
84330;ST HIPPOLYTE LE GRAVEYRON
84260;SARRIANS
84800;SAUMANE DE VAUCLUSE
84110;SEGURET
84400;SIVERGUES
84190;SUZETTE
84740;VELLERON
84240;VITROLLES EN LUBERON
85460;L AIGUILLON SUR MER
85430;AUBIGNY LES CLOUZEAUX LES CLOUZEAUX
85200;AUZAY
85440;AVRILLE
85630;BARBATRE
85170;BELLEVIGNY BELLEVILLE SUR VIE
85200;BOURNEAU
85410;LA CAILLERE ST HILAIRE
85410;CEZAIS
85450;CHAILLE LES MARAIS SABLEAU
85310;LA CHAIZE LE VICOMTE
85300;CHALLANS
85450;CHAMPAGNE LES MARAIS
85710;CHATEAUNEUF
85140;CHAUCHE
85220;COEX
85260;LA COPECHAGNIERE
85540;CURZON
85590;LES EPESSES
35190;QUEBRIAC
35600;REDON
35660;RENAC
35120;ROZ LANDRIEUX
35230;ST ARMEL
35250;ST AUBIN D AUBIGNE
35630;ST BRIEUC DES IFFS
35134;STE COLOMBE
35550;ST GANTON
35420;ST GEORGES DE REINTEMBAULT
35220;ST JEAN SUR VILAINE
35800;ST LUNAIRE
35400;ST MALO
35480;ST MALO DE PHILY
35460;ST MARC LE BLANC
35190;ST PERN
35560;ST REMY DU PLAIN
35330;ST SEGLIN
35390;ST SULPICE DES LANDES
35310;ST THURIAL
35360;ST UNIAC
35490;SENS DE BRETAGNE
35160;TALENSAC
35270;TREMEHEUC
35720;TRESSE
35450;VAL D IZE
35140;VENDEL
35500;VITRE
35540;LE TRONCHET
36330;ARTHON
36290;AZAY LE FERRON
36270;BAZAIGES
36100;BRIVES
36310;CHAILLAC
36000;CHATEAUROUX
36170;LA CHATRE LANGLIN
36700;CLION
36130;COINGS
36300;CONCREMIERS
36260;DIOU
36310;DUNET
36360;FAVEROLLES
36100;LIZERAY
36800;LUZERET
36230;LYS ST GEORGES
36230;MERS SUR INDRE
36100;MEUNET PLANCHES
36150;MEUNET SUR VATAN
36800;MIGNE
36220;NEONS SUR CREUSE
36100;NEUVY PAILLOUX
36400;NOHANT VIC
36260;PAUDY
36370;PRISSAC
36120;PRUNIERS
36800;RIVARENNES
36170;SACIERGES ST MARTIN
36100;ST AUBIN
36210;ST CHRISTOPHE EN BAZELLE
36400;ST CHRISTOPHE EN BOUCHERIE
36500;ST GENOU
36100;ST GEORGES SUR ARNON
36260;STE LIZAIGNE
36200;ST MARCEL
36800;THENAY
36100;THIZAY
36210;VAL FOUZON VARENNES SUR FOUZON
36600;VICQ SUR NAHON
36320;VILLEDIEU SUR INDRE
36110;VINEUIL
37160;ABILLY
37270;ATHEE SUR CHER
37420;AVOINE
37220;BRIZAY
37460;CERE LA RONDE
37390;CHANCEAUX SUR CHOISILLE
37330;CHANNAY SUR LATHAN
37390;CHARENTILLY
37530;CHARGE
37110;CHATEAU RENAULT
37190;CHEILLE
37460;CHEMILLE SUR INDROIS
37500;CHINON
37130;CINQ MARS LA PILE
37340;CONTINVOIR
37500;CRAVANT LES COTEAUX
37220;CRISSAY SUR MANSE
37190;DRUYE
37130;LES ESSARDS
37230;FONDETTES
37340;GIZEUX
37120;LEMERE
37500;LERNE
37800;MAILLE
37160;MARCE SUR ESVES
37130;MAZIERES DE TOURAINE
37270;MONTLOUIS SUR LOIRE
37390;NOTRE DAME D OE
37380;NOUZILLY
37460;ORBIGNY
53140;PRE EN PAIL ST SAMSON
53140;PRE EN PAIL ST SAMSON ST SAMSON
53360;QUELAINES ST GAULT
53470;SACE
53170;ST CHARLES LA FORET
53390;ST ERBLON
53110;ST JULIEN DU TERROUX
53160;ST MARTIN DE CONNEE
53360;ST SULPICE
53160;ST THOMAS DE COURCERIERS
53390;SENONNES
53270;TORCE VIVIERS EN CHARNIE VIVIERS EN CHARNIE
53700;VILLAINES LA JUHEL
53250;VILLEPAIL
53600;VOUTRE
54800;AFFLEVILLE
54112;ALLAMPS
54450;AMENONCOURT
54200;ANDILLY
54760;ARMAUCOURT
54510;ART SUR MEURTHE
54580;AUBOUE
54560;AUDUN LE ROMAN
54450;AUTREPIERRE
54380;AUTREVILLE SUR MOSELLE
54490;AVILLERS
54385;AVRAINVILLE
54122;AZERAILLES
54540;BADONVILLER
54170;BAGNEUX
54150;LES BAROCHES GENAVILLE
54290;BAYON
54610;BELLEAU
54120;BERTRICHAMPS
54115;BEUVEZIN
54620;BOISMONT
54300;BONVILLER
54770;BOUXIERES AUX CHENES MOULINS
54800;BRAINVILLE
54150;BRIEY
54120;BROUVILLE
54800;BRUVILLE
54134;CEINTREY
54700;CHAMPEY SUR MOSELLE
54122;CHENEVIERES
54610;CHENICOURT
54330;CLEREY SUR BRENON
54870;CONS LA GRANDVILLE
54400;COSNES ET ROMAIN
54110;COURBESSEAUX
54300;CRION
54670;CUSTINES
54170;DOLCOURT
54385;DOMEVRE EN HAYE
54200;DOMMARTIN LES TOUL
54770;DOMMARTIN SOUS AMANCE
54490;DOMPRIX
54290;DOMPTAIL EN L AIR
54370;DROUVILLE
54200;ECROUVES
54370;EINVILLE AU JARD
54270;ESSEY LES NANCY
54470;EUVEZIN
54470;FEY EN HAYE
54840;FONTENOY SUR MOSELLE
54330;FORCELLES ST GORGON
54160;FROLOIS
54170;GERMINY
54112;GIBEAUMEIX
54780;GIRAUMONT
54730;GORCY
54260;GRAND FAILLY
54470;HAGEVILLE
54110;HARAUCOURT
54800;HATRIZE
54180;HEILLECOURT
54440;HERSERANGE
54310;HOMECOURT
54180;HOUDEMONT
54330;HOUDREVILLE
54700;JEZAINVILLE
54800;JOUAVILLE
54120;LACHAPELLE
54720;LAIX
54410;LANEUVEVILLE DEVANT NANCY
54150;LANTEFONTAINE
54520;LAXOU LAXOU CHAMPLEBOEUF
54720;LEXY
54470;LIMEY REMENAUVILLE
54470;LIRONVILLE
54260;LONGUYON
54260;LONGUYON VILLANCY
54610;MAILLY SUR SEILLE
54560;MALAVILLERS
54220;MALZEVILLE
54150;MANCE
54560;MERCY LE HAUT
54120;MERVILLER
54580;MOINEVILLE
54300;MONCEL LES LUNEVILLE
16700;NANTEUIL EN VALLEE ST GERVAIS
16440;NERSAC
16270;NIEUIL
16140;ORADOUR
16480;ORIOLLES
16150;PRESSIGNAC
16140;RANVILLE BREUILLAUD
16170;ROUILLAC
16230;ST AMANT DE BONNIEURE
16120;GRAVES ST AMANT
16450;ST CLAUD
16720;ST MEME LES CARRIERES
16390;ST SEVERIN
16710;ST YRIEIX SUR CHARENTE
16300;SALLES DE BARBEZIEUX
16310;SAUVAGNAC
16380;SOUFFRIGNAC
16260;SUAUX
16700;TAIZE AIZIE
16120;TOUZAC
16320;VAUX LAVALETTE
16240;VILLIERS LE ROUX
16250;VOULGEZAC
17290;AIGREFEUILLE D AUNIS
17123;ILE D AIX
17230;ANDILLY SERIGNY
17350;ANNEPONT
17380;ANNEZAY
17400;ANTEZANT LA CHAPELLE LA CHAPELLE BATON
17520;ARCHIAC
17380;ARCHINGEAY
17530;ARVERT
17600;BALANZAC
17120;BARZAN
17490;BEAUVAIS SUR MATHA
17170;BENON
17800;BIRON
17430;BORDS
17360;BOSCAMNANT
17920;BREUILLET
17160;BRIE SOUS MATHA
17210;BUSSAC FORET
17430;CHAMPDOLENT
17380;CHANTEMERLE SUR LA SOIE
17480;LE CHATEAU D OLERON
17480;LE CHATEAU D OLERON LA GACONNIERE
17600;LA CLISSE
17150;CONSAC
17600;CORME ECLUSE
17100;COURCOURY
17330;DOEUIL SUR LE MIGNON
17550;DOLUS D OLERON
17139;DOMPIERRE SUR MER
17620;ECHILLAIS LA RENAISSANCE
